Remove Stop Words,Stemming,Weighting Scheme,Precision,Recall,F-Measure,MAP,DCG
False,True,ltn-ltn,0.05,0.01639344262295082,0.02469135802469136,0.0027777777777777775,0.23540891336663824
False,True,ltn-ltn,0.15,0.02564102564102564,0.043795620437956206,0.06642857142857142,1.3511158941393324
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.1,0.05263157894736842,0.06896551724137931,0.007941176470588234,0.46748271526508445
False,True,ltn-ltn,0.05,0.023255813953488372,0.031746031746031744,0.007142857142857143,0.3333333333333333
False,True,ltn-ltn,0.0,0,0,0,0
False,True,ltn-ltn,0.1,0.05,0.06666666666666667,0.017361111111111112,0.6164948724497099
False,True,ltn-ltn,0.0,0,0,0,0
False,True,ltn-ltn,0.05,0.05555555555555555,0.052631578947368425,0.006944444444444444,0.31546487678572877
False,True,ltn-ltn,0.0,0,0,0,0
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.2,0.025806451612903226,0.04571428571428571,0.11885964912280703,2.0875854002677814
False,True,ltn-ltn,0.1,0.025974025974025976,0.041237113402061855,0.010818713450292398,0.5324082088237403
False,True,ltn-ltn,0.1,0.017241379310344827,0.02941176470588235,0.08333333333333333,1.5
False,True,ltn-ltn,0.0,0,0,0,0
False,True,ltn-ltn,0.0,0,0,0,0
False,True,ltn-ltn,0.05,0.029411764705882353,0.03703703703703704,0.016666666666666666,0.5
False,True,ltn-ltn,0.25,0.056179775280898875,0.09174311926605504,0.0681487372276846,1.565450649792497
False,True,ltn-ltn,0.0,0,0,0,0
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.0,0,0,0,0
False,True,ltn-ltn,0.1,0.0392156862745098,0.05633802816901408,0.019642857142857142,0.6487982101190621
False,True,ltn-ltn,0.0,0.0,0,0,0
False,True,ltn-ltn,0.05,0.022222222222222223,0.030769230769230767,0.008333333333333333,0.3562071871080222
False,True,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.1,0.043478260869565216,0.06060606060606061,0.009728506787330317,0.5024620016053251
False,False,ltn-ltn,0.05,0.038461538461538464,0.043478260869565216,0.003125,0.24465054211822604
False,False,ltn-ltn,0.1,0.045454545454545456,0.06250000000000001,0.05625,1.2446505421182261
False,False,ltn-ltn,0.05,0.125,0.07142857142857144,0.008928571428571428,0.2559580248098155
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.05,0.125,0.07142857142857144,0.006578947368421052,0.23137821315975915
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.1,0.058823529411764705,0.07407407407407408,0.008496732026143792,0.4752213799347697
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.2,0.031496062992125984,0.05442176870748299,0.04611111111111111,1.23155034822576
False,False,ltn-ltn,0.05,0.07692307692307693,0.060606060606060615,0.010989010989010988,0.3333333333333333
False,False,ltn-ltn,0.3,0.06593406593406594,0.10810810810810811,0.07895833333333332,1.6755580007360353
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.05,0.038461538461538464,0.043478260869565216,0.005555555555555555,0.3010299956639812
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.15,0.037037037037037035,0.0594059405940594,0.03154761904761905,0.9276300887035664
False,False,ltn-ltn,0.15,0.020833333333333332,0.036585365853658534,0.084375,1.6753271001916192
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.25,0.09615384615384616,0.1388888888888889,0.13115079365079363,2.3133927888181978
False,False,ltn-ltn,0.1,0.06060606060606061,0.07547169811320756,0.011666666666666667,0.5390648263178879
False,False,ltn-ltn,0.15,0.05357142857142857,0.07894736842105263,0.09166666666666666,1.7317065537373744
False,False,ltn-ltn,0.15,0.02608695652173913,0.04444444444444444,0.04595238095238095,1.1223981596512211
False,False,ltn-ltn,0.05,0.016666666666666666,0.025,0.008333333333333333,0.3562071871080222
False,False,ltn-ltn,0.05,0.020833333333333332,0.029411764705882353,0.0125,0.43067655807339306
False,False,ltn-ltn,0.1,0.014925373134328358,0.025974025974025972,0.041666666666666664,0.9306765580733931
False,False,ltn-ltn,0.05,0.01639344262295082,0.02469135802469136,0.0027777777777777775,0.23540891336663824
False,False,ltn-ltn,0.15,0.02564102564102564,0.043795620437956206,0.06642857142857142,1.3511158941393324
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.1,0.05263157894736842,0.06896551724137931,0.007941176470588234,0.46748271526508445
False,False,ltn-ltn,0.05,0.023255813953488372,0.031746031746031744,0.007142857142857143,0.3333333333333333
False,False,ltn-ltn,0.0,0,0,0,0
False,False,ltn-ltn,0.1,0.05,0.06666666666666667,0.017361111111111112,0.6164948724497099
False,False,ltn-ltn,0.0,0,0,0,0
False,False,ltn-ltn,0.05,0.05555555555555555,0.052631578947368425,0.006944444444444444,0.31546487678572877
False,False,ltn-ltn,0.0,0,0,0,0
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.2,0.025806451612903226,0.04571428571428571,0.11885964912280703,2.0875854002677814
False,False,ltn-ltn,0.1,0.025974025974025976,0.041237113402061855,0.010818713450292398,0.5324082088237403
False,False,ltn-ltn,0.1,0.017241379310344827,0.02941176470588235,0.08333333333333333,1.5
False,False,ltn-ltn,0.0,0,0,0,0
False,False,ltn-ltn,0.0,0,0,0,0
False,False,ltn-ltn,0.05,0.029411764705882353,0.03703703703703704,0.016666666666666666,0.5
False,False,ltn-ltn,0.25,0.056179775280898875,0.09174311926605504,0.0681487372276846,1.565450649792497
False,False,ltn-ltn,0.0,0,0,0,0
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.0,0,0,0,0
False,False,ltn-ltn,0.1,0.0392156862745098,0.05633802816901408,0.019642857142857142,0.6487982101190621
False,False,ltn-ltn,0.0,0.0,0,0,0
False,False,ltn-ltn,0.05,0.022222222222222223,0.030769230769230767,0.008333333333333333,0.3562071871080222
False,False,ltn-ltn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.15,0.06521739130434782,0.09090909090909091,0.017549019607843136,0.7252213799347698
True,True,bnn-bnn,0.1,0.07692307692307693,0.08695652173913043,0.034090909090909095,0.9098726992225874
True,True,bnn-bnn,0.15,0.06818181818181818,0.09374999999999999,0.024375,0.8508577292262481
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.05,0.038461538461538464,0.043478260869565216,0.0038461538461538464,0.26264953503719357
True,True,bnn-bnn,0.15,0.023622047244094488,0.04081632653061225,0.022275641025641023,0.8135233251895606
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.35,0.07692307692307693,0.12612612612612614,0.09120233180991695,1.8290524903540542
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.1,0.024390243902439025,0.03921568627450981,0.012692307692307692,0.5517143613550815
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.05,0.006944444444444444,0.012195121951219511,0.00625,0.31546487678572877
True,True,bnn-bnn,0.05,0.04,0.044444444444444446,0.0125,0.43067655807339306
True,True,bnn-bnn,0.05,0.018867924528301886,0.027397260273972605,0.0027777777777777775,0.23540891336663824
True,True,bnn-bnn,0.15,0.0625,0.08823529411764706,0.052500000000000005,1.2354594566750743
True,True,bnn-bnn,0.1,0.038461538461538464,0.05555555555555555,0.0325,0.8175293653079347
True,True,bnn-bnn,0.05,0.030303030303030304,0.03773584905660378,0.01,0.38685280723454163
True,True,bnn-bnn,0.1,0.03571428571428571,0.05263157894736841,0.01944444444444444,0.6572371827720034
True,True,bnn-bnn,0.2,0.034782608695652174,0.05925925925925926,0.03696428571428571,1.0881579766103853
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.05,0.020833333333333332,0.029411764705882353,0.004166666666666667,0.27023815442731974
True,True,bnn-bnn,0.4,0.05970149253731343,0.10389610389610389,0.29595238095238097,3.55337592803904
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.1,0.017094017094017096,0.029197080291970805,0.014583333333333332,0.5857030312130485
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.05,0.02631578947368421,0.034482758620689655,0.003125,0.24465054211822604
True,True,bnn-bnn,0.05,0.023255813953488372,0.031746031746031744,0.002631578947368421,0.23137821315975915
True,True,bnn-bnn,0.0,0,0,0,0
True,True,bnn-bnn,0.2,0.1,0.13333333333333333,0.0388034188034188,1.1349112556383734
True,True,bnn-bnn,0.0,0,0,0,0
True,True,bnn-bnn,0.15,0.16666666666666666,0.15789473684210525,0.01958138181048398,0.7338402147650842
True,True,bnn-bnn,0.0,0,0,0,0
True,True,bnn-bnn,0.05,0.09090909090909091,0.06451612903225806,0.004784688995215311,0.23137821315975915
True,True,bnn-bnn,0.1,0.04,0.05714285714285714,0.015476190476190477,0.6121652119178377
True,True,bnn-bnn,0.0,0.0,0,0,0
True,True,bnn-bnn,0.1,0.012903225806451613,0.022857142857142854,0.06,1.2890648263178879
True,True,bnn-bnn,0.35,0.09090909090909091,0.14432989690721648,0.19842105263157894,2.927263762928731
True,True,bnn-bnn,0.2,0.034482758620689655,0.0588235294117647,0.04370915032679738,1.1672878037674546
True,True,bnn-bnn,0.0,0,0,0,0
True,True,bnn-bnn,0.0,0,0,0,0
True,True,bnn-bnn,0.05,0.029411764705882353,0.03703703703703704,0.003333333333333333,0.25
True,True,bnn-bnn,0.1,0.02247191011235955,0.03669724770642202,0.05769230769230769,1.2626495350371936
True,True,bnn-bnn,0.0,0,0,0,0
True,True,bnn-bnn,0.05,0.06666666666666667,0.05714285714285715,0.0037037037037037034,0.23540891336663824
True,True,bnn-bnn,0.0,0,0,0,0
True,True,bnn-bnn,0.15,0.058823529411764705,0.08450704225352114,0.09166666666666666,1.7317065537373744
True,True,bnn-bnn,0.05,0.05555555555555555,0.052631578947368425,0.002777777777777778,0.227670248696953
True,True,bnn-bnn,0.25,0.1111111111111111,0.15384615384615383,0.11085858585858585,2.14079720055311
True,True,bnn-bnn,0.05,0.05555555555555555,0.052631578947368425,0.018518518518518517,0.5
True,False,bnn-bnn,0.25,0.10869565217391304,0.15151515151515152,0.04578686299081036,1.2564605197723266
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.05,0.041666666666666664,0.04545454545454545,0.003125,0.24465054211822604
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.05,0.038461538461538464,0.043478260869565216,0.00625,0.31546487678572877
True,False,bnn-bnn,0.05,0.007874015748031496,0.013605442176870748,0.0038461538461538464,0.26264953503719357
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.3,0.06593406593406594,0.10810810810810811,0.09054029304029303,1.7207507259014634
True,False,bnn-bnn,0.05,0.3333333333333333,0.08695652173913045,0.047619047619047616,0.3333333333333333
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.05,0.09090909090909091,0.06451612903225806,0.004784688995215311,0.23137821315975915
True,False,bnn-bnn,0.1,0.024691358024691357,0.039603960396039604,0.014583333333333332,0.5857030312130485
True,False,bnn-bnn,0.2,0.027777777777777776,0.048780487804878044,0.08708333333333332,1.6740648790541393
True,False,bnn-bnn,0.05,0.04,0.044444444444444446,0.016666666666666666,0.5
True,False,bnn-bnn,0.05,0.018867924528301886,0.027397260273972605,0.002631578947368421,0.23137821315975915
True,False,bnn-bnn,0.2,0.08333333333333333,0.11764705882352941,0.09206349206349204,1.8697722423639527
True,False,bnn-bnn,0.3,0.11538461538461539,0.16666666666666669,0.1009238310708899,1.9952460100787626
True,False,bnn-bnn,0.05,0.030303030303030304,0.03773584905660378,0.016666666666666666,0.5
True,False,bnn-bnn,0.15,0.05357142857142857,0.07894736842105263,0.026944444444444444,0.8849074314689563
True,False,bnn-bnn,0.15,0.02608695652173913,0.04444444444444444,0.041875,1.0621799074261609
True,False,bnn-bnn,0.2,0.06666666666666667,0.1,0.031031746031746032,1.020067182537388
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.15,0.022388059701492536,0.03896103896103895,0.07549019607843137,1.5960196536761535
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.1,0.017094017094017096,0.029197080291970805,0.011666666666666667,0.5390648263178879
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.1,0.05263157894736842,0.06896551724137931,0.009728506787330317,0.5024620016053251
True,False,bnn-bnn,0.15,0.06976744186046512,0.09523809523809525,0.04151785714285714,1.131538320499499
True,False,bnn-bnn,0.0,0,0,0,0
True,False,bnn-bnn,0.15,0.075,0.1,0.021715686274509805,0.8236899023731066
True,False,bnn-bnn,0.0,0,0,0,0
True,False,bnn-bnn,0.1,0.1111111111111111,0.10526315789473685,0.012566137566137565,0.5261961792371352
True,False,bnn-bnn,0.0,0,0,0,0
True,False,bnn-bnn,0.05,0.09090909090909091,0.06451612903225806,0.007575757575757575,0.27023815442731974
True,False,bnn-bnn,0.05,0.02,0.02857142857142857,0.0029411764705882353,0.23981246656813146
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.1,0.012903225806451613,0.022857142857142854,0.061111111111111116,1.3010299956639813
True,False,bnn-bnn,0.25,0.06493506493506493,0.10309278350515462,0.060380116959064326,1.4687318346910914
True,False,bnn-bnn,0.1,0.017241379310344827,0.02941176470588235,0.008388157894736842,0.47602875527798516
True,False,bnn-bnn,0.0,0,0,0,0
True,False,bnn-bnn,0.0,0,0,0,0
True,False,bnn-bnn,0.05,0.029411764705882353,0.03703703703703704,0.004166666666666667,0.27023815442731974
True,False,bnn-bnn,0.15,0.033707865168539325,0.055045871559633024,0.07261904761904761,1.5687422466999714
True,False,bnn-bnn,0.0,0,0,0,0
True,False,bnn-bnn,0.1,0.13333333333333333,0.1142857142857143,0.013650793650793651,0.5059580248098154
True,False,bnn-bnn,0.0,0,0,0,0
True,False,bnn-bnn,0.15,0.058823529411764705,0.08450704225352114,0.1125,1.9011679079987773
True,False,bnn-bnn,0.05,0.05555555555555555,0.052631578947368425,0.002777777777777778,0.227670248696953
True,False,bnn-bnn,0.0,0.0,0,0,0
True,False,bnn-bnn,0.05,0.05555555555555555,0.052631578947368425,0.011111111111111112,0.38685280723454163
False,True,bnn-bnn,0.25,0.10869565217391304,0.15151515151515152,0.04578686299081036,1.2564605197723266
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.05,0.041666666666666664,0.04545454545454545,0.003125,0.24465054211822604
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.05,0.038461538461538464,0.043478260869565216,0.00625,0.31546487678572877
False,True,bnn-bnn,0.05,0.007874015748031496,0.013605442176870748,0.0038461538461538464,0.26264953503719357
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.3,0.06593406593406594,0.10810810810810811,0.09054029304029303,1.7207507259014634
False,True,bnn-bnn,0.05,0.3333333333333333,0.08695652173913045,0.047619047619047616,0.3333333333333333
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.05,0.09090909090909091,0.06451612903225806,0.004784688995215311,0.23137821315975915
False,True,bnn-bnn,0.1,0.024691358024691357,0.039603960396039604,0.014583333333333332,0.5857030312130485
False,True,bnn-bnn,0.2,0.027777777777777776,0.048780487804878044,0.08708333333333332,1.6740648790541393
False,True,bnn-bnn,0.05,0.04,0.044444444444444446,0.016666666666666666,0.5
False,True,bnn-bnn,0.05,0.018867924528301886,0.027397260273972605,0.002631578947368421,0.23137821315975915
False,True,bnn-bnn,0.2,0.08333333333333333,0.11764705882352941,0.09206349206349204,1.8697722423639527
False,True,bnn-bnn,0.3,0.11538461538461539,0.16666666666666669,0.1009238310708899,1.9952460100787626
False,True,bnn-bnn,0.05,0.030303030303030304,0.03773584905660378,0.016666666666666666,0.5
False,True,bnn-bnn,0.15,0.05357142857142857,0.07894736842105263,0.026944444444444444,0.8849074314689563
False,True,bnn-bnn,0.15,0.02608695652173913,0.04444444444444444,0.041875,1.0621799074261609
False,True,bnn-bnn,0.2,0.06666666666666667,0.1,0.031031746031746032,1.020067182537388
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.15,0.022388059701492536,0.03896103896103895,0.07549019607843137,1.5960196536761535
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.1,0.017094017094017096,0.029197080291970805,0.011666666666666667,0.5390648263178879
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.1,0.05263157894736842,0.06896551724137931,0.009728506787330317,0.5024620016053251
False,True,bnn-bnn,0.15,0.06976744186046512,0.09523809523809525,0.04151785714285714,1.131538320499499
False,True,bnn-bnn,0.0,0,0,0,0
False,True,bnn-bnn,0.15,0.075,0.1,0.021715686274509805,0.8236899023731066
False,True,bnn-bnn,0.0,0,0,0,0
False,True,bnn-bnn,0.1,0.1111111111111111,0.10526315789473685,0.012566137566137565,0.5261961792371352
False,True,bnn-bnn,0.0,0,0,0,0
False,True,bnn-bnn,0.05,0.09090909090909091,0.06451612903225806,0.007575757575757575,0.27023815442731974
False,True,bnn-bnn,0.05,0.02,0.02857142857142857,0.0029411764705882353,0.23981246656813146
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.1,0.012903225806451613,0.022857142857142854,0.061111111111111116,1.3010299956639813
False,True,bnn-bnn,0.25,0.06493506493506493,0.10309278350515462,0.060380116959064326,1.4687318346910914
False,True,bnn-bnn,0.1,0.017241379310344827,0.02941176470588235,0.008388157894736842,0.47602875527798516
False,True,bnn-bnn,0.0,0,0,0,0
False,True,bnn-bnn,0.0,0,0,0,0
False,True,bnn-bnn,0.05,0.029411764705882353,0.03703703703703704,0.004166666666666667,0.27023815442731974
False,True,bnn-bnn,0.15,0.033707865168539325,0.055045871559633024,0.07261904761904761,1.5687422466999714
False,True,bnn-bnn,0.0,0,0,0,0
False,True,bnn-bnn,0.1,0.13333333333333333,0.1142857142857143,0.013650793650793651,0.5059580248098154
False,True,bnn-bnn,0.0,0,0,0,0
False,True,bnn-bnn,0.15,0.058823529411764705,0.08450704225352114,0.1125,1.9011679079987773
False,True,bnn-bnn,0.05,0.05555555555555555,0.052631578947368425,0.002777777777777778,0.227670248696953
False,True,bnn-bnn,0.0,0.0,0,0,0
False,True,bnn-bnn,0.05,0.05555555555555555,0.052631578947368425,0.011111111111111112,0.38685280723454163
False,False,bnn-bnn,0.25,0.10869565217391304,0.15151515151515152,0.04578686299081036,1.2564605197723266
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.05,0.041666666666666664,0.04545454545454545,0.003125,0.24465054211822604
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.05,0.038461538461538464,0.043478260869565216,0.00625,0.31546487678572877
False,False,bnn-bnn,0.05,0.007874015748031496,0.013605442176870748,0.0038461538461538464,0.26264953503719357
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.3,0.06593406593406594,0.10810810810810811,0.09054029304029303,1.7207507259014634
False,False,bnn-bnn,0.05,0.3333333333333333,0.08695652173913045,0.047619047619047616,0.3333333333333333
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.05,0.09090909090909091,0.06451612903225806,0.004784688995215311,0.23137821315975915
False,False,bnn-bnn,0.1,0.024691358024691357,0.039603960396039604,0.014583333333333332,0.5857030312130485
False,False,bnn-bnn,0.2,0.027777777777777776,0.048780487804878044,0.08708333333333332,1.6740648790541393
False,False,bnn-bnn,0.05,0.04,0.044444444444444446,0.016666666666666666,0.5
False,False,bnn-bnn,0.05,0.018867924528301886,0.027397260273972605,0.002631578947368421,0.23137821315975915
False,False,bnn-bnn,0.2,0.08333333333333333,0.11764705882352941,0.09206349206349204,1.8697722423639527
False,False,bnn-bnn,0.3,0.11538461538461539,0.16666666666666669,0.1009238310708899,1.9952460100787626
False,False,bnn-bnn,0.05,0.030303030303030304,0.03773584905660378,0.016666666666666666,0.5
False,False,bnn-bnn,0.15,0.05357142857142857,0.07894736842105263,0.026944444444444444,0.8849074314689563
False,False,bnn-bnn,0.15,0.02608695652173913,0.04444444444444444,0.041875,1.0621799074261609
False,False,bnn-bnn,0.2,0.06666666666666667,0.1,0.031031746031746032,1.020067182537388
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.15,0.022388059701492536,0.03896103896103895,0.07549019607843137,1.5960196536761535
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.1,0.017094017094017096,0.029197080291970805,0.011666666666666667,0.5390648263178879
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.1,0.05263157894736842,0.06896551724137931,0.009728506787330317,0.5024620016053251
False,False,bnn-bnn,0.15,0.06976744186046512,0.09523809523809525,0.04151785714285714,1.131538320499499
False,False,bnn-bnn,0.0,0,0,0,0
False,False,bnn-bnn,0.15,0.075,0.1,0.021715686274509805,0.8236899023731066
False,False,bnn-bnn,0.0,0,0,0,0
False,False,bnn-bnn,0.1,0.1111111111111111,0.10526315789473685,0.012566137566137565,0.5261961792371352
False,False,bnn-bnn,0.0,0,0,0,0
False,False,bnn-bnn,0.05,0.09090909090909091,0.06451612903225806,0.007575757575757575,0.27023815442731974
False,False,bnn-bnn,0.05,0.02,0.02857142857142857,0.0029411764705882353,0.23981246656813146
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.1,0.012903225806451613,0.022857142857142854,0.061111111111111116,1.3010299956639813
False,False,bnn-bnn,0.25,0.06493506493506493,0.10309278350515462,0.060380116959064326,1.4687318346910914
False,False,bnn-bnn,0.1,0.017241379310344827,0.02941176470588235,0.008388157894736842,0.47602875527798516
False,False,bnn-bnn,0.0,0,0,0,0
False,False,bnn-bnn,0.0,0,0,0,0
False,False,bnn-bnn,0.05,0.029411764705882353,0.03703703703703704,0.004166666666666667,0.27023815442731974
False,False,bnn-bnn,0.15,0.033707865168539325,0.055045871559633024,0.07261904761904761,1.5687422466999714
False,False,bnn-bnn,0.0,0,0,0,0
False,False,bnn-bnn,0.1,0.13333333333333333,0.1142857142857143,0.013650793650793651,0.5059580248098154
False,False,bnn-bnn,0.0,0,0,0,0
False,False,bnn-bnn,0.15,0.058823529411764705,0.08450704225352114,0.1125,1.9011679079987773
False,False,bnn-bnn,0.05,0.05555555555555555,0.052631578947368425,0.002777777777777778,0.227670248696953
False,False,bnn-bnn,0.0,0.0,0,0,0
False,False,bnn-bnn,0.05,0.05555555555555555,0.052631578947368425,0.011111111111111112,0.38685280723454163
